id,x,label,component
954,2.58615052,background,exponential
955,1.891753362,background,exponential
956,5.810652254,signal,gaussian
957,5.618875102,background,exponential
958,2.547056908,background,exponential
959,6.966680517,background,exponential
960,2.637917277,background,exponential
961,0.8908132923,background,exponential
962,0.274599985,background,exponential
963,1.313752918,background,exponential
964,2.395621069,background,exponential
965,5.789148267,signal,gaussian
966,4.859030044,signal,gaussian
967,4.928275784,signal,gaussian
968,4.378325621,signal,gaussian
969,2.677231451,background,exponential
970,0.1400417718,background,exponential
971,6.425105285,background,exponential
972,4.147561587,signal,gaussian
973,6.421017927,background,exponential
974,6.050953513,background,exponential
975,5.972695626,signal,gaussian
976,5.296941997,signal,gaussian
977,1.441422631,background,exponential
978,7.933432646,background,exponential
979,5.329442577,background,exponential
980,6.011640908,background,exponential
981,4.386489857,signal,gaussian
982,4.833933252,signal,gaussian
983,4.570776099,signal,gaussian
984,6.30889635,background,exponential
985,6.407394107,background,exponential
986,7.049989151,background,exponential
987,1.470422531,background,exponential
988,8.904212965,background,exponential
989,5.829587295,signal,gaussian
990,2.14920582,background,exponential
991,1.785753688,background,exponential
992,0.5912125477,background,exponential
993,8.919720341,background,exponential
994,5.616985307,signal,gaussian
995,7.822177338,background,exponential
996,1.03234559,background,exponential
997,1.439363925,background,exponential
998,5.305011565,background,exponential
999,1.946191239,background,exponential
1000,2.71311197,background,exponential
1001,0.623308751,background,exponential
1002,4.456261397,background,exponential
1003,4.798138492,background,exponential
1004,4.684453342,signal,gaussian
1005,8.372678789,background,exponential
1006,2.365156285,background,exponential
1007,4.262962893,signal,gaussian
1008,1.952929833,background,exponential
1009,4.719833273,background,exponential
1010,3.277416896,background,exponential
1011,0.9730792691,background,exponential
1012,6.85068521,background,exponential
1013,8.497684955,background,exponential
1014,4.885621866,signal,gaussian
1015,5.270720972,signal,gaussian
1016,5.34323222,signal,gaussian
1017,7.718115749,background,exponential
1018,4.582171894,background,exponential
1019,5.329163459,background,exponential
1020,5.757702511,signal,gaussian
1021,7.748461764,background,exponential
1022,8.472998596,background,exponential
1023,2.160793151,background,exponential
1024,5.556398263,signal,gaussian
1025,3.917695031,background,exponential
1026,7.053442667,background,exponential
1027,1.27541755,background,exponential
1028,4.910181598,background,exponential
1029,8.218344901,background,exponential
1030,2.275822248,background,exponential
1031,1.184232986,background,exponential
1032,5.622838106,signal,gaussian
1033,4.645391909,signal,gaussian
1034,3.809976878,background,exponential
1035,0.4564051953,background,exponential
1036,5.560782701,background,exponential
1037,3.365350462,background,exponential
1038,4.339622804,background,exponential
1039,2.201787211,background,exponential
1040,5.352768548,background,exponential
1041,1.803676527,background,exponential
1042,4.91346063,signal,gaussian
1043,4.02179723,background,exponential
1044,9.884209927,background,exponential
1045,5.434658659,background,exponential
1046,2.835255555,background,exponential
1047,4.174279947,signal,gaussian
1048,6.807198494,background,exponential
1049,0.7512591191,background,exponential
1050,4.749816986,background,exponential
1051,3.37801286,background,exponential
1052,8.844033198,background,exponential
1053,4.878717136,background,exponential
1054,0.3737824834,background,exponential
1055,1.605094208,background,exponential
1056,4.946367694,background,exponential
1057,1.275415363,background,exponential
1058,1.593474268,background,exponential
1059,3.83570282,signal,gaussian
1060,9.18290693,background,exponential
1061,1.562149002,background,exponential
1062,5.489114287,signal,gaussian
1063,5.262057133,background,exponential
1064,1.73192091,background,exponential
1065,0.6004587533,background,exponential
1066,0.1202147695,background,exponential
1067,3.139928831,background,exponential
1068,4.330932096,background,exponential
1069,3.909695447,signal,gaussian
1070,4.958653697,signal,gaussian
1071,1.225836206,background,exponential
1072,0.7379559552,background,exponential
1073,3.29616753,background,exponential
1074,4.721697498,signal,gaussian
1075,9.515113088,background,exponential
1076,2.898625199,background,exponential
1077,0.8191140875,background,exponential
1078,3.723991209,background,exponential
1079,8.788475209,background,exponential
1080,1.158475207,background,exponential
1081,3.698543883,background,exponential
1082,3.434581091,background,exponential
1083,5.045165766,background,exponential
1084,6.503797354,background,exponential
1085,4.950191498,background,exponential
1086,4.139833174,background,exponential
1087,3.829442315,background,exponential
1088,6.154091989,background,exponential
1089,5.114206572,signal,gaussian
1090,2.09813319,background,exponential
1091,7.962501313,background,exponential
1092,8.066880375,background,exponential
1093,0.2490391054,background,exponential
1094,5.266917646,background,exponential
1095,0.5110188532,background,exponential
1096,4.007195158,signal,gaussian
1097,5.686466955,background,exponential
1098,8.00672604,background,exponential
1099,1.151091105,background,exponential
1100,6.123597165,background,exponential
1101,0.8199968691,background,exponential
1102,2.120567206,background,exponential
1103,0.320148895,background,exponential
1104,5.432164163,background,exponential
1105,7.078222318,background,exponential
1106,9.764356331,background,exponential
1107,5.025102279,signal,gaussian
1108,5.644505293,background,exponential
1109,5.409927783,background,exponential
1110,4.831417845,signal,gaussian
1111,8.419136424,background,exponential
1112,8.604233342,background,exponential
1113,4.263125287,signal,gaussian
1114,1.054722131,background,exponential
1115,3.748205686,background,exponential
1116,5.402955509,signal,gaussian
1117,6.16462609,background,exponential
1118,3.340367815,background,exponential
1119,5.880817274,background,exponential
1120,6.313470187,background,exponential
1121,5.947467034,signal,gaussian
1122,4.851568485,background,exponential
1123,6.734987001,background,exponential
1124,7.862281469,background,exponential
1125,3.380064243,background,exponential
1126,5.179794525,signal,gaussian
1127,2.96385676,background,exponential
1128,8.235428899,background,exponential
1129,2.771298528,background,exponential
1130,3.887408279,signal,gaussian
1131,4.698132241,signal,gaussian
1132,7.589807454,background,exponential
1133,4.576934578,background,exponential
1134,4.081325376,background,exponential
1135,8.579376952,background,exponential
1136,8.451000827,background,exponential
1137,4.816235773,signal,gaussian
1138,2.288620037,background,exponential
1139,5.185139637,signal,gaussian
1140,2.150281495,background,exponential
1141,1.751951002,background,exponential
1142,0.900911196,background,exponential
1143,9.855012219,background,exponential
1144,6.887864173,background,exponential
1145,4.842724062,background,exponential
1146,1.441359822,background,exponential
1147,3.90847018,signal,gaussian
1148,1.633678908,background,exponential
1149,7.530681656,background,exponential
1150,1.986833886,background,exponential
1151,4.45732384,background,exponential
1152,5.399223278,signal,gaussian
1153,4.485162376,background,exponential
1154,4.571292479,signal,gaussian
1155,9.8116398,background,exponential
1156,8.83044884,background,exponential
1157,0.4489461111,background,exponential
1158,3.605379868,background,exponential
1159,4.291520158,background,exponential
1160,1.392373384,background,exponential
1161,8.317058196,background,exponential
1162,5.209493657,background,exponential
1163,3.106763433,background,exponential
1164,7.790154489,background,exponential
1165,3.763661372,background,exponential
1166,3.173983186,background,exponential
1167,3.865920956,background,exponential
1168,5.456115721,signal,gaussian
1169,4.588632755,signal,gaussian
1170,2.593520615,background,exponential
1171,2.49523551,background,exponential
1172,4.223923052,signal,gaussian
1173,4.895609092,background,exponential
1174,2.173729862,background,exponential
1175,5.663637752,signal,gaussian
1176,9.086795527,background,exponential
1177,3.091155218,signal,gaussian
1178,7.821408439,background,exponential
